Sexo,Idade,Renda,Altura
1,56,0,1.625611266
0,48,200,1.650546042
0,36,180,1.594971214
0,48,300,1.639049371
0,56,80,1.719768466
0,53,400,1.787068108
0,42,150,1.641348991
0,50,240,1.631097165
1,33,100,1.739869719
0,29,400,1.571625956
0,47,400,1.707395847
0,25,500,1.630211889
0,25,400,1.751284678
0,33,200,1.574676295
0,54,0,1.76436094
0,67,0,1.588128819
0,43,0,1.75570484
0,54,2100,1.686946812
1,49,788,1.657898014
0,41,1300,1.76368551
0,57,2812,1.61764555
1,43,1900,1.6795357
0,51,800,1.699868307
0,52,600,1.515136127
1,54,788,1.877083215
1,23,550,1.786605885
1,53,50,1.718687484
0,28,788,1.745415559
1,28,900,1.759787344
0,69,180,1.579372192
1,49,100,1.800687149
1,24,300,1.76255572
1,49,140,1.634559412
0,30,1200,1.694940968
0,27,1200,1.692342887
0,44,650,1.622367757
0,23,1100,1.752390429
0,35,916,1.788604502
0,34,360,1.639510946
0,31,860,1.702590849
0,47,830,1.713268478
0,50,800,1.660702476
0,25,400,1.840146495
0,28,788,1.792519522
1,22,788,1.800844221
0,42,950,1.755400662
0,53,0,1.674583065
0,49,2400,1.630149503
1,43,150,1.745665696
0,74,250,1.708345856
0,41,1200,1.703760115
0,42,120,1.733040777
0,41,836,1.599914865
0,58,50,1.584241688
0,46,1000,1.785276624
1,48,1500,1.697441442
0,69,0,1.87390475
0,42,1500,1.736442162
0,41,150,1.592992275
0,57,200,1.611026877
0,61,180,1.734554413
0,35,100,1.706389764
0,33,788,1.800121992
0,43,900,1.618316567
1,77,0,1.770872373
0,64,500,1.708537266
1,33,788,1.693718622
0,38,1600,1.642550264
0,53,720,1.742454146
1,38,800,1.640766584
0,37,1400,1.745577165
1,45,140,1.818142485
1,49,300,1.580479413
0,60,500,1.588376899
1,40,720,1.608429017
0,30,800,1.638991346
1,44,150,1.521707829
0,59,240,1.815945088
0,42,150,1.741546496
1,45,2000,1.714512912
0,59,1000,1.742858817
0,30,1000,1.638681106
0,46,800,1.721916546
0,28,640,1.843941385
0,47,800,1.660641554
0,39,788,1.684284553
0,40,700,1.578893702
0,27,150,1.645916897
0,36,788,1.701813202
0,60,800,1.741714122
0,30,1000,1.599863798
1,56,200,1.686434359
1,42,200,1.794960345
0,31,600,1.702317529
0,18,445,1.744837456
0,65,1000,1.726645326
0,25,788,1.753973583
1,66,150,1.632560698
0,71,2500,1.67544677
0,41,700,1.553054953
0,49,0,1.784696379
0,22,960,1.673716215
1,73,0,1.731666734
1,35,100,1.717647722
1,21,0,1.717023086
0,38,0,1.585434943
0,68,2000,1.734560534
0,43,350,1.613150689
0,33,140,1.719489443
0,58,700,1.601908894
0,26,1300,1.616117236
0,42,0,1.594887045
0,51,400,1.584277368
0,30,400,1.729123948
0,35,1200,1.757453091
0,71,2000,1.740098153
0,43,0,1.695164197
0,48,1500,1.873485389
0,29,700,1.56432097
0,28,300,1.670518765
0,53,500,1.847234794
0,41,350,1.686708206
1,35,400,1.691422992
0,65,150,1.754224255
0,31,1000,1.836484131
1,62,100,1.854662186
0,43,1200,1.670141487
1,66,300,1.571084866
0,69,4000,1.776029374
1,46,0,1.915090596
0,20,800,1.81373899
1,35,700,1.645265735
0,56,200,1.728566497
1,47,0,1.720447554
1,40,0,1.791732972
0,59,500,1.859409844
0,52,788,1.699533083
1,39,1200,1.778652874
0,51,1014,1.781685584
0,58,0,1.589438186
0,53,800,1.694044251
1,42,2200,1.747626483
0,31,300,1.753635293
0,38,1500,1.823251986
0,27,788,1.767624853
1,39,788,1.752322074
1,55,90,1.791023843
0,76,100,1.66464371
1,32,100,1.763655598
1,42,788,1.639854906
0,26,0,1.688174452
0,34,0,1.606632163
0,29,1400,1.718326894
1,48,0,1.74709594
1,54,0,1.722194454
0,62,0,1.627476678
0,59,1000,1.692329154
0,61,0,1.666800325
1,32,150,1.750407169
1,32,788,1.742307387
0,41,90,1.483283008
1,33,85,1.676936134
1,58,600,1.66742049
1,55,0,1.66530582
1,42,788,1.610401687
1,31,80,1.760977938
1,28,70,1.73659472
0,67,100,1.732405422
0,37,75,1.575084058
0,61,60,1.683383199
0,49,150,1.872408846
1,36,50,1.633402866
0,63,150,1.637734175
0,42,160,1.684526301
1,32,50,1.749704576
0,30,100,1.990396629
0,47,80,1.861343183
0,54,100,1.714214989
1,48,50,1.838345
0,41,788,1.751717548
0,66,400,1.781051687
0,61,200,1.637102443
0,33,150,1.70852854
0,62,130,1.589648211
1,34,60,1.901464451
0,35,100,1.785490787
0,35,80,1.831876882
0,42,700,1.682187452
0,55,120,1.595543609
0,30,150,1.799741401
0,67,100,1.728503075
0,59,2000,1.780692852
0,30,350,1.586933434
0,44,1500,1.720282803
0,47,400,1.875954942
0,44,1000,1.78573442
0,33,1000,1.626112953
0,47,0,1.556424925
0,46,1500,1.704291384
1,45,800,1.753201503
0,54,0,1.735931551
0,32,700,1.578308579
0,35,800,1.679109331
0,63,300,1.748317386
0,48,1200,1.69396219
1,29,1100,1.593428195
0,25,1200,1.742285975
0,60,800,1.662180711
0,70,0,1.719770164
0,56,4000,1.586043733
1,48,450,1.701450208
0,58,700,1.689409899
0,30,600,1.749869292
1,31,480,1.72189261
0,55,1300,1.741620252
1,23,215,1.737652863
0,46,1000,1.720748947
0,45,1500,1.792230209
0,48,0,1.843188949
0,52,788,1.765282035
1,72,0,1.747069682
0,28,100,1.631880166
1,35,480,1.793040274
1,67,0,1.674135575
0,64,400,1.698179909
0,56,700,1.808803615
0,59,1200,1.854937851
1,60,0,1.779366275
0,63,1000,1.710477466
0,40,1280,1.64821199
1,69,0,1.604530538
0,36,1100,1.764396943
0,56,1900,1.582249854
0,26,788,1.757583537
0,25,788,1.692040928
0,37,1576,1.674491581
0,24,1800,1.714240208
0,63,0,1.744050252
0,49,1500,1.624153001
0,33,916,1.683688024
0,61,120,1.693615931
0,38,1000,1.730802782
0,32,850,1.658363391
0,29,500,1.66842838
1,50,2000,1.654629477
0,52,1900,1.585124404
0,45,900,1.697518216
1,44,788,1.652524354
1,23,788,1.765570907
1,47,788,1.641973794
1,38,300,1.711828016
0,54,100,1.640693595
1,51,0,1.814748109
0,53,1500,1.530056194
0,45,900,1.693312339
0,47,500,1.722566995
1,35,3000,1.758050345
1,49,788,1.712504272
0,47,1500,1.739893907
1,35,200,1.773239854
1,31,788,1.691338111
1,47,788,1.670182708
1,53,600,1.735366044
0,46,788,1.700858706
0,57,1000,1.741134539
0,38,788,1.55024884
0,55,1600,1.64757908
0,32,2000,1.773284414
0,30,900,1.721093631
0,26,3500,1.709602385
1,35,870,1.762332285
0,36,1400,1.759236184
1,46,1400,1.575472514
0,47,3000,1.844011339
1,42,2000,1.781245811
0,28,1100,1.713218754
1,21,788,1.632873874
1,26,788,1.745709375
0,48,1200,1.798723894
0,48,1200,1.646752333
1,42,5400,1.618759375
1,40,4000,1.727480943
0,44,600,1.643385798
0,61,2500,1.620890274
1,53,900,1.734483679
0,38,1200,1.62156379
1,43,789,1.727640234
1,25,788,1.60944185
1,26,980,1.732757238
0,30,870,1.661376483
1,19,280,1.650609959
0,37,2000,1.598265558
1,56,1500,1.735333288
1,59,350,1.672086094
0,35,10000,1.767540442
1,28,500,1.646390614
0,40,1200,1.698050601
1,48,700,1.838964895
0,44,1100,1.759874308
1,51,1700,1.673938786
0,41,788,1.578948365
1,47,1000,1.727393799
0,45,500,1.714846247
0,51,3000,1.598231277
1,32,5000,1.704423699
1,45,1052,1.711871485
0,38,1500,1.610570037
1,49,500,1.771693778
0,34,2200,1.836828874
1,73,0,1.627429745
0,59,4000,1.623205273
1,52,890,1.750659595
0,37,12000,1.705648695
0,52,20000,1.627514485
0,60,15761,1.67811775
0,52,12000,1.674506652
0,65,25000,1.666382272
0,43,18000,1.575831088
0,48,11000,1.663414304
1,61,0,1.889818201
1,35,900,1.71356532
0,61,6000,1.695138475
0,49,4000,1.80288835
0,68,5000,1.601495169
0,44,2000,1.659991623
1,48,6000,1.577805113
0,39,10000,1.719173249
0,51,5000,1.690759943
0,26,4000,1.723928052
0,32,6500,1.639757356
0,45,2500,1.646949792
0,44,8000,1.82388831
0,45,1500,1.630655084
0,49,7900,1.715651688
0,37,1100,1.655386637
0,39,4000,1.614932899
1,39,3500,1.51881539
1,47,2900,1.828906962
0,57,9500,1.661884383
1,34,5000,1.767059807
1,30,1000,1.718196619
1,44,1000,1.669794338
0,57,8000,1.722171373
1,52,3500,1.636855977
0,39,2500,1.814082144
0,65,3000,1.676282141
0,36,1500,1.822725955
0,50,789,1.747750167
1,31,120,1.612253072
0,35,1010,1.686044029
0,29,2100,1.566710475
1,45,60,1.635217859
1,38,60,1.66670615
0,27,788,1.711737999
0,41,788,1.712812751
1,56,180,1.695051711
1,35,2100,1.631486974
1,40,788,1.688432814
0,49,1500,1.655495499
0,44,1800,1.679031721
1,35,1500,1.661532348
0,57,1500,1.682405557
0,67,2500,1.94907287
1,37,3000,1.730184691
0,50,4000,1.786521882
0,37,3500,1.604697647
0,50,1500,1.737059297
1,44,600,1.60169064
0,40,700,1.769061408
0,78,900,1.780805366
0,33,1500,1.625253679
0,51,800,1.720585502
1,33,1700,1.772874392
1,33,1190,1.609422856
1,39,1500,1.540797656
1,33,500,1.836616637
1,37,870,1.615295613
1,35,800,1.693322072
1,36,2000,1.750975978
1,39,100,1.518989488
1,31,900,1.837109335
1,31,1100,1.658906963
1,52,800,1.714835314
0,50,100,1.695397317
0,31,1900,1.569893415
0,47,1000,1.743207541
0,52,400,1.794967621
0,42,788,1.662569574
0,36,900,1.656905983
0,55,788,1.696281228
1,57,788,1.754260627
0,27,840,1.60021597
0,51,1500,1.753939823
0,50,1500,1.688857689
1,63,300,1.692814783
1,20,789,1.692692012
0,64,948,1.714010356
1,26,788,1.668239147
0,64,1600,1.700220445
0,56,1000,1.555384976
1,52,1000,1.664620334
1,43,560,1.734422517
0,39,1100,1.553306128
0,45,800,1.756407734
0,53,900,1.760995138
0,42,1000,1.774873497
1,25,500,1.789714771
0,51,9600,1.645842618
0,37,2500,1.575117573
0,39,788,1.689550514
0,41,1500,1.761362819
1,38,2000,1.69112946
1,64,400,1.688700596
1,58,1576,1.714739573
0,37,10000,1.756125544
1,58,2022,1.805542363
1,50,1700,1.832490663
1,55,560,1.719547569
1,53,788,1.600216831
0,42,1500,1.713099489
1,44,1200,1.718409779
1,40,3500,1.653176874
0,49,3000,1.714716615
1,41,2000,1.717454615
0,35,8000,1.593602338
1,44,1200,1.656983463
0,54,1251,1.716563097
0,51,1000,1.775007346
0,34,788,1.69174328
1,24,800,1.681348762
0,41,2000,1.693365736
0,56,1100,1.571082134
0,39,1000,1.575738199
1,54,3000,1.630765981
0,62,800,1.780462759
0,64,700,1.696209463
1,49,4000,1.655390433
0,61,3500,1.761431209
0,57,1100,1.778156256
1,70,788,1.635796269
1,61,3000,1.752746837
0,24,1650,1.744452918
0,56,1600,1.69437984
0,56,1000,1.530854153
0,45,1500,1.637849724
0,49,1500,1.727248114
1,42,789,1.678582836
0,33,4500,1.64012857
1,55,850,1.661444512
1,31,200,1.786499619
1,45,1200,1.730586349
1,39,150,1.707328658
0,67,1000,1.690057333
1,34,788,1.550887971
0,27,1500,1.769785424
1,56,700,1.708680513
0,43,788,1.708398777
1,44,1200,1.6396072
0,51,1300,1.616551654
0,45,800,1.75661363
0,27,2000,1.666518998
0,54,1500,1.762173848
1,44,1100,1.778952032
0,50,2800,1.644597637
1,54,2250,1.594641926
1,53,50,1.621631647
1,41,1200,1.849566925
0,51,788,1.640140643
1,32,600,1.659536715
0,49,3000,1.694821995
0,25,3500,1.636607058
0,67,700,1.636323894
0,60,16500,1.678216277
0,59,5000,1.629897842
1,62,900,1.656099566
1,46,500,1.6887379
0,55,1000,1.671212077
1,44,800,1.795694669
1,33,870,1.659879623
0,38,2000,1.737412804
0,35,1600,1.63514751
0,24,900,1.708347794
0,34,1000,1.594985691
1,40,1000,1.725402229
0,50,12000,1.78520417
0,31,12000,1.605542704
0,42,15000,1.749828367
0,51,30000,1.74251306
0,42,4000,1.626470921
1,47,1730,1.739336177
0,36,1300,1.717322471
0,28,1972,1.711472761
1,26,1600,1.799777606
1,39,1200,1.542607375
1,36,3000,1.731922426
0,61,2000,1.58210393
1,35,1026,1.623141158
0,37,2200,1.66539989
0,51,788,1.709130265
0,58,2600,1.507833365
1,52,300,1.634437097
1,62,400,1.832459255
1,57,788,1.705213608
1,20,920,1.614634633
1,43,788,1.71266829
1,43,1040,1.70356311
1,60,789,1.664693971
0,61,300,1.732633794
0,41,10000,1.913142664
1,41,4000,1.631028745
0,61,2000,1.634660732
1,49,1500,1.652487458
0,53,4000,1.485504614
0,34,1500,1.803157858
1,30,3000,1.652818872
0,60,1800,1.640653003
0,59,5000,1.684340676
0,55,2100,1.630475587
0,34,1180,1.746292929
0,44,7000,1.552825841
1,50,2000,1.608869306
0,32,8500,1.625945394
0,33,8000,1.600270568
1,40,4300,1.755406371
1,33,4000,1.64972934
0,37,4000,1.667472581
0,34,5000,1.680442985
0,32,6000,1.707341337
1,66,7000,1.769408149
0,57,12000,1.637598683
0,32,8000,1.755426557
0,23,1000,1.526741359
1,42,1500,1.778850675
1,32,500,1.549081324
0,56,1500,1.63890911
0,26,1300,1.778315872
0,31,1000,1.666941115
1,25,500,1.745071223
0,38,1600,1.781726609
0,34,0,1.699657754
1,28,788,1.814830647
1,50,450,1.661568654
0,35,2000,1.699282837
1,43,788,1.784207806
0,28,1500,1.842857449
1,47,1400,1.795339696
0,25,1500,1.746782818
0,32,7500,1.63289718
0,42,2500,1.754825122
0,37,5000,1.583964684
1,35,3000,1.880245714
1,21,700,1.676980197
1,46,500,1.705906056
1,33,400,1.632464624
0,58,1490,1.655814153
0,51,700,1.750474125
0,53,8000,1.819941367
0,53,788,1.790638241
0,42,830,1.638883523
0,32,1422,1.723024609
1,43,800,1.815837088
0,29,700,1.66497618
1,43,140,1.738014957
1,67,788,1.828395301
0,35,900,1.647088538
1,29,788,1.622195256
0,33,788,1.689476686
1,38,450,1.700306508
0,23,700,1.582778418
0,37,1100,1.700283088
1,40,2300,1.835269599
1,35,788,1.616160652
1,50,500,1.813424842
1,39,740,1.767223867
0,31,788,1.741015431
0,44,788,1.783507909
1,46,788,1.652025856
1,45,280,1.937994064
0,58,788,1.729420683
0,30,1070,1.642974058
0,33,1440,1.723579557
0,33,900,1.693303658
0,34,320,1.403905757
0,34,380,1.562425582
0,36,788,1.72846813
0,66,400,1.807312135
1,33,788,1.716152417
0,31,350,1.722365243
1,48,250,1.63800375
1,53,100,1.657040658
0,25,2200,1.724134454
1,52,150,1.693041831
1,55,200,1.790923329
0,34,788,1.59353332
0,42,1576,1.683302691
1,29,200,1.663532869
1,23,600,1.663939483
0,29,788,1.703597149
1,36,788,1.753121368
1,37,450,1.707045993
1,52,788,1.608774865
1,46,200,1.67260527
1,31,200,1.652327389
0,18,544,1.653718319
0,49,788,1.758641043
0,43,788,1.836973485
0,41,788,1.681430134
1,32,60,1.637609845
1,31,350,1.855543674
0,53,600,1.775192475
0,50,800,1.599211292
0,33,1500,1.744268935
1,29,50,1.716705398
0,40,1000,1.70400543
0,39,800,1.719315155
1,41,250,1.590479746
0,41,1000,1.725379757
0,21,788,1.764663481
1,30,200,1.788597511
1,29,150,1.570441979
0,26,788,1.596364124
1,39,820,1.731582165
0,46,788,1.728521657
0,35,300,1.597106765
1,31,150,1.809787331
0,17,1000,1.887972877
1,32,400,1.657684765
0,56,200,1.692927399
1,42,0,1.867882914
0,63,350,1.696572588
0,44,500,1.655593511
0,31,800,1.795987876
0,49,800,1.60703831
1,34,700,1.657551615
0,24,788,1.584775972
1,51,500,1.736441211
1,32,300,1.792407226
0,28,1500,1.830209487
0,46,1000,1.725534203
0,33,788,1.576874001
1,65,150,1.810185208
1,55,400,1.649319432
1,37,396,1.711595539
0,34,788,1.577867348
1,42,100,1.743333553
1,15,200,1.534962381
0,53,200,1.622984948
1,58,300,1.629833911
1,30,1900,1.676947606
0,19,300,1.792697951
1,47,800,1.815178018
1,68,0,1.579034983
0,35,1000,1.745410369
1,30,0,1.799712183
1,83,0,1.738398244
0,19,300,1.675522334
1,38,700,1.611297889
0,29,900,1.715723616
1,26,788,1.792497893
1,34,300,1.693914783
1,55,800,1.677063317
0,48,280,1.661037196
0,88,100,1.680610813
1,30,480,1.56102617
0,81,200,1.643363743
0,57,0,1.663375525
0,43,50,1.683965554
1,55,20,1.602308551
0,69,100,1.632354004
0,42,350,1.651680498
1,58,30,1.778151662
0,70,100,1.57141388
0,53,600,1.664699681
0,36,100,1.754030471
0,42,300,1.742451669
0,55,100,1.749690426
0,70,200,1.596896401
1,61,0,1.582296287
1,64,788,1.704115909
0,38,500,1.634890918
0,44,1500,1.686711012
1,59,0,1.569341004
1,45,350,1.670804735
0,44,2000,1.67735902
0,50,788,1.560109615
0,25,200,1.741297219
0,61,0,1.560369928
1,58,400,1.688288115
0,35,3000,1.798870767
1,66,1400,1.570206363
1,61,300,1.526628393
0,27,300,1.611958795
0,47,450,1.771241802
1,32,900,1.732868892
0,44,200,1.556547114
0,29,300,1.698863423
0,42,1500,1.648151769
0,38,500,1.658509157
0,36,0,1.694278461
0,27,0,1.775903006
0,59,0,1.766549779
1,64,0,1.867487122
0,38,0,1.646998945
0,53,0,1.733824246
1,23,0,1.73944804
0,35,350,1.70701874
0,57,300,1.595888876
0,48,500,1.661244299
0,25,400,1.758837148
0,47,400,1.590193182
0,25,350,1.698721843
0,58,1000,1.832421446
0,41,350,1.813018165
0,22,300,1.709123419
0,52,2000,1.603544909
1,40,2000,1.698586483
0,51,5000,1.641074633
0,31,1500,1.590373351
0,45,560,1.624175234
1,44,300,1.49007768
0,29,800,1.676188096
0,56,2600,1.721415001
0,40,1000,1.696632389
1,73,0,1.649126637
0,26,600,1.747948821
0,25,788,1.627103734
0,34,350,1.600488108
0,37,400,1.595912318
0,24,400,1.749304949
0,26,300,1.652611161
0,55,700,1.732364046
1,24,788,1.684354657
0,62,788,1.775094154
0,32,2000,1.772021336
0,32,1500,1.789173773
0,31,1000,1.617983987
0,29,788,1.638168118
0,30,450,1.627111043
0,30,920,1.651131702
1,35,600,1.643767437
0,42,1250,1.66446384
1,30,100,1.730373261
0,43,788,1.644967652
1,56,1000,1.615865799
1,36,788,1.725702949
1,65,0,1.796368938
0,41,350,1.811834988
0,41,500,1.759664686
0,24,300,1.736237291
0,55,100,1.539287291
0,46,860,1.795068435
0,46,350,1.76113062
0,18,200,1.714328875
0,35,788,1.688336142
0,59,700,1.576634249
1,44,300,1.766173533
0,68,0,1.697636645
0,30,1000,1.722136161
0,58,300,1.627243156
0,58,450,1.670253469
1,19,0,1.810508304
1,48,120,1.621300939
1,49,2900,1.697349922
0,58,2435,1.550399678
0,50,3000,1.755617675
1,35,200,1.783949309
1,51,1200,1.761964832
0,55,2200,1.669710321
0,22,1000,1.814989877
1,49,1600,1.763098165
0,61,7000,1.801760996
1,57,1200,1.582269049
1,42,12000,1.812489075
1,32,788,1.697624901
1,52,400,1.79596075
0,62,2000,1.725090089
0,55,600,1.626296159
0,50,600,1.832611675
0,51,1070,1.595083374
1,36,200,1.610349802
0,66,800,1.57294329
1,26,200,1.610768895
0,63,200,1.634162181
0,40,500,1.651676299
0,38,1000,1.733542769
0,33,600,1.69784486
1,64,50,1.633531363
0,67,400,1.71645481
0,29,1300,1.763992231
0,41,400,1.748479644
1,51,100,1.825813005
0,46,150,1.667616256
1,50,0,1.716874037
0,20,700,1.811149168
1,35,150,1.607076313
0,26,0,1.664818661
1,44,0,1.751106094
1,26,300,1.57998622
1,42,800,1.710511047
0,40,350,1.654437309
0,36,300,1.67247098
1,33,200,1.701600418
1,50,0,1.666685191
0,65,0,1.755679881
0,41,700,1.6101521
0,56,600,1.817774052
0,78,0,1.601325602
0,53,1200,1.621070434
1,36,200,1.72091095
0,45,300,1.604804099
0,41,1000,1.766700232
0,42,800,1.553682433
0,61,800,1.607088508
0,64,0,1.627030432
0,61,0,1.659983498
1,60,0,1.635509663
0,48,840,1.66841408
0,51,395,1.716033649
1,35,480,1.7184568
1,28,26,1.611377838
0,48,700,1.554197661
0,40,800,1.75744941
0,40,250,1.723039515
0,44,150,1.534149003
0,69,0,1.718042906
1,75,0,1.607921585
0,72,300,1.704313465
0,52,0,1.681730812
0,47,0,1.589123229
0,66,334,1.670472268
0,34,788,1.635683242
0,50,760,1.579834301
0,34,788,1.762021375
0,67,0,1.641307368
0,36,280,1.6939901
0,32,788,1.735297032
0,57,320,1.723281097
0,76,84,1.610450183
0,57,0,1.606465289
0,41,84,1.685349363
1,73,0,1.690735607
0,56,2000,1.586412558
0,55,120,1.653862923
0,53,90,1.644610819
1,66,0,1.677232415
0,38,1900,1.69065579
0,47,1000,1.678663919
0,25,0,1.797232392
0,74,0,1.732410026
0,55,0,1.710619602
0,50,40,1.683934784
1,35,320,1.705242013
1,39,2239,1.568223214
0,68,700,1.784713123
0,73,800,1.812145403
0,52,4530,1.600097593
0,52,1700,1.626285034
0,31,550,1.692624349
0,74,350,1.673607248
0,26,300,1.783628137
0,41,800,1.699863388
0,48,280,1.782516351
1,25,150,1.906237183
0,36,3200,1.650075097
0,41,500,1.63422724
0,64,60,1.793001707
1,44,788,1.762550813
0,48,170,1.559090275
0,52,2307,1.545880741
1,53,200,1.700578752
0,32,870,1.836515
1,42,1014,1.72755216
0,35,959,1.69983273
0,43,800,1.730530385
0,28,100,1.741786645
0,50,600,1.770152019
0,53,50,1.764922752
0,30,500,1.763342562
0,62,500,1.692608577
0,35,35,1.86967137
0,29,1000,1.742969258
0,36,850,1.78788768
0,26,250,1.71951654
0,40,45,1.664098415
0,62,850,1.756602477
0,38,600,1.820795061
0,38,100,1.80080272
0,43,300,1.758181891
0,55,600,1.648300175
0,33,250,1.731960583
0,24,40,1.696027404
0,45,240,1.656673577
0,31,800,1.772995616
0,57,700,1.84417365
0,60,700,1.629948838
0,35,30,1.678349648
0,45,550,1.9316131
0,35,1000,1.953231766
0,53,3000,1.645773169
1,40,2500,1.703826363
0,41,1000,1.799181819
0,51,900,1.574352429
0,43,400,1.749604824
0,50,900,1.691619593
0,39,500,1.548168208
1,50,788,1.753239751
0,48,1000,1.578256411
1,30,400,1.724545118
0,33,900,1.698721532
0,27,150,1.712194202
0,25,900,1.756908187
0,73,120,1.687402215
0,37,800,1.616895856
0,35,1400,1.784110881
0,24,800,1.785795804
0,35,100,1.724733798
0,34,400,1.609615312
0,62,100,1.780149842
0,51,800,1.642396736
0,60,150,1.630546078
0,51,200,1.667425111
0,33,1000,1.762141547
0,46,300,1.7168227
0,33,350,1.687127917
0,35,200,1.583743959
0,57,200,1.683691463
0,46,5200,1.792920531
1,56,100,1.752663737
0,46,200,1.659290082
1,52,100,1.762392469
1,59,0,1.704614518
1,51,0,1.672894447
0,42,500,1.80928985
1,26,400,1.725534369
1,54,800,1.614745701
1,57,0,1.628449006
0,38,300,1.730358542
0,46,600,1.633382201
0,48,788,1.705570732
0,47,1350,1.646370185
0,43,180,1.763137912
1,41,300,1.745447648
0,34,1600,1.623641794
0,26,1250,1.625184298
0,51,1200,1.727979047
1,59,0,1.819614364
0,77,0,1.718716825
0,24,360,1.763636732
0,31,0,1.724420402
0,30,1400,1.751675778
0,42,400,1.659774161
0,37,1200,1.552746477
0,50,1600,1.690439009
1,67,170,1.752799434
0,37,140,1.730232822
0,39,0,1.821568392
0,56,480,1.636793355
0,29,1350,1.663741589
1,34,0,1.684631406
0,66,0,1.757336336
0,65,360,1.737063307
0,64,240,1.648255858
0,72,210,1.638751993
1,41,100,1.71259171
1,82,0,1.747800027
0,58,240,1.599643583
0,53,300,1.732834277
1,37,0,1.68754735
0,49,640,1.724373401
0,57,140,1.606514564
0,74,0,1.738036632
0,38,1000,1.642060922
0,33,280,1.748734759
0,51,2300,1.733670751
0,22,3000,1.722185509
0,64,360,1.621447187
0,46,3500,1.694071888
0,70,260,1.763841143
0,65,0,1.814331596
1,41,0,1.626268113
0,29,3100,1.814819497
0,37,180,1.835182529
0,69,0,1.717559188
0,63,280,1.703741144
0,48,270,1.729752817
0,50,2000,1.608478706
0,65,200,1.7346408
1,65,0,1.83310736
0,67,2300,1.740205659
0,33,800,1.611696207
0,68,0,1.727581818
0,45,788,1.755934173
0,29,380,1.786634026
0,35,6000,1.739627688
0,25,200,1.764134622
0,70,1375,1.731139033
0,55,6000,1.762020884
1,28,300,1.614520829
1,46,45,1.618636995
1,61,1500,1.740661842
0,35,500,1.712642887
0,48,7000,1.715059445
1,32,1000,1.670145458
0,22,400,1.80386472
1,24,740,1.831106419
1,56,0,1.722059739
1,32,80,1.545235243
1,36,295,1.643289783
0,28,100,1.643277112
0,60,0,1.704682513
1,51,3090,1.687424581
1,85,0,1.638116696
0,36,1200,1.717394299
1,25,500,1.586343427
1,61,0,1.609478233
